調査日,医療機関名,病院URL,緯度,経度,外来_平日,外来_土日,入院,救急
2020-03-17,さがみ生協病院,http://www.sagami-seikyou-hospital.com/,35.5283,139.4293,通常,通常,通常,なし
2020-03-17,クローバーホスピタル,http://cloverhospital.jp/hospital/,35.3314,139.4881,通常,通常,通常,なし
2020-03-17,医療法人仁愛会　近藤病院,https://www.kondo-hp.jp/,35.4445,139.3699,一部制約あり,一部制約あり,通常,通常
2020-03-17,社会福祉法人湘南福祉協会総合病院湘南病院,http://www.shonanhp.or.jp/,35.3159,139.6242,通常,通常,通常,一部制約あり
2020-03-17,医療法人社団輔仁会　片倉病院,https://katakura.or.jp/,35.5868,139.6192,一部制約あり,一部制約あり,通常,一部制約あり
2020-03-17,総合川崎臨港病院,http://rinko.or.jp/,35.5262,139.7173,通常,通常,通常,通常
2020-03-17,医療法人社団仁恵会　黒河内病院,https://kurokouchi.or.jp/,35.5287,139.4271,通常,通常,通常,通常
2020-03-17,東名厚木病院,https://www.tomei.or.jp/hospital/,35.4259,139.3542,通常,通常,通常,通常
2020-03-17,神奈川県厚生農業協同組合連合会　伊勢原協同病院,http://www.iseharahp.com/,35.4031,139.3162,通常,通常,通常,通常
2020-03-17,医療法人財団青山会　福井記念病院,http://www.bmk.or.jp/fukui/,35.2033,139.6449,通常,通常,通常,なし
2020-03-17,新横浜母と子の病院,https://www.hahatoko.jp/hospital/,35.503,139.6056,通常,通常,通常,なし
2020-03-17,日本医科大学武蔵小杉病院,https://www.nms.ac.jp/kosugi-h/,35.5791,139.6581,通常,通常,通常,通常
2020-03-16,日本医科大学武蔵小杉病院,https://www.nms.ac.jp/kosugi-h/,35.5791,139.6581,通常,通常,通常,通常
2020-03-16,日吉病院,http://hiyoshi-hp.com/,35.5549,139.6411,通常,通常,通常,通常
2020-03-16,新横浜母と子の病院,https://www.hahatoko.jp/hospital/,35.503,139.6056,通常,通常,通常,なし
2020-03-16,医療法人財団青山会　福井記念病院,http://www.bmk.or.jp/fukui/,35.2033,139.6449,通常,通常,通常,なし
2020-03-16,神奈川県厚生農業協同組合連合会　伊勢原協同病院,http://www.iseharahp.com/,35.4031,139.3162,通常,通常,通常,通常
2020-03-16,東名厚木病院,https://www.tomei.or.jp/hospital/,35.4259,139.3542,通常,通常,通常,通常
2020-03-16,医療法人社団仁恵会　黒河内病院,https://kurokouchi.or.jp/,35.5287,139.4271,通常,通常,通常,通常
2020-03-16,総合川崎臨港病院,http://rinko.or.jp/,35.5262,139.7173,通常,通常,通常,通常
2020-03-16,医療法人社団輔仁会　片倉病院,https://katakura.or.jp/,35.5868,139.6192,一部制約あり,一部制約あり,通常,一部制約あり
2020-03-16,社会福祉法人湘南福祉協会総合病院湘南病院,http://www.shonanhp.or.jp/,35.3159,139.6242,通常,通常,通常,一部制約あり
2020-03-16,医療法人仁愛会　近藤病院,https://www.kondo-hp.jp/,35.4445,139.3699,一部制約あり,一部制約あり,通常,通常
2020-03-16,クローバーホスピタル,http://cloverhospital.jp/hospital/,35.3314,139.4881,通常,通常,通常,なし
2020-03-16,さがみ生協病院,http://www.sagami-seikyou-hospital.com/,35.5283,139.4293,通常,通常,通常,なし
2020-03-16,医療法人社団柏信会　青木病院,http://aoki-hospital.or.jp/,35.2925,139.591,通常,通常,通常,なし
2020-03-16,医療法人鉄蕉会　亀田森の里病院,http://www.kameda-morinosato.com/ja/index.html,35.4463,139.3103,通常,通常,通常,通常
2020-03-16,康心会汐見台病院,https://www.fureai-g.or.jp/shiomidai/,35.4015,139.6078,通常,通常,通常,通常
2020-03-16,日野原記念ピースハウス病院,https://www.peacehouse.jp/,35.3337,139.2385,なし,なし,通常,なし
2020-03-16,鴨居病院,https://kamoibyouin.or.jp/,35.5053,139.5632,通常,通常,通常,通常
2020-03-16,医療法人社団いしずえ　湘南敬愛病院,http://shounankeiai-hp.jp/,35.3878,139.458,通常,通常,通常,なし
2020-03-16,くらた病院,http://www.kuratakai.or.jp/clinic/index.html,35.3607,139.3528,一部制約あり,一部制約あり,なし,なし
2020-03-16,総合高津中央病院,https://www.takatsuhosp.or.jp/,35.6007,139.6133,通常,通常,通常,通常
2020-03-16,厚木佐藤病院,http://www.touwakai.com/,35.4334,139.3121,一部制約あり,一部制約あり,通常,一部制約あり
2020-03-16,医療法人社団正拓会　湘南太平台病院,https://shonan-taiheidai.or.jp/,35.3347,139.4676,一部制約あり,一部制約あり,通常,なし
2020-03-16,総合新川橋病院,https://shinkawabashi.or.jp/,35.5269,139.7031,通常,通常,通常,通常
2020-03-16,医療法人産育会　堀病院,https://www.hori-h.or.jp/,35.4683,139.4994,通常,通常,通常,通常
2020-03-16,医療法人社団清惠会　田村外科病院,http://tamurasurgical.jp/,35.5461,139.6918,通常,通常,一部制約あり,通常
2020-03-16,医療法人社団晃進会　たま日吉台病院,https://tamahiyoshi.or.jp/,35.5866,139.5262,通常,一部制約あり,通常,一部制約あり
2020-03-16,医療法人社団 協友会 横浜鶴見リハビリテーション病院,https://yt-reha.jp/,35.4979,139.6823,通常,なし,通常,なし
2020-03-16,医療法人社団柏綾会　綾瀬厚生病院,https://www.fureai-g.or.jp/ayase-hp/,35.4329,139.4309,通常,通常,通常,通常
2020-03-16,大和成和病院,https://www.fureai-g.or.jp/seiwa/,35.4952,139.4355,通常,通常,通常,通常
2020-03-16,愛育病院,http://www.aiiku-hos.or.jp/,35.4967,139.4444,通常,通常,通常,なし
2020-03-16,医療法人社団哺育会　桜ヶ丘中央病院,http://www.sakura-hp.or.jp/,35.4515,139.4648,通常,通常,一部制約あり,通常
2020-03-16,大和市立病院,https://www.yamatocity-mh.jp/,35.4868,139.4592,通常,通常,通常,通常
2020-03-16,医療法人正史会　大和病院,http://yamato-hospital.or.jp/,35.479,139.4575,通常,通常,通常,通常
2020-03-16,社会医療法人三栄会中央林間病院,https://www.hospital-crg.net/,35.5084,139.446,通常,通常,通常,通常
2020-03-16,みどり野リハビリテーション病院,http://www.midorino-hp.jp/,35.5022,139.4455,通常,通常,通常,なし
2020-03-16,医療法人徳洲会　大和徳洲会病院,https://www.yth.or.jp/,35.4689,139.4581,通常,通常,通常,通常
2020-03-16,南大和病院,http://www.minamiyamato-hosp.or.jp/,35.4331,139.4695,一部制約あり,一部制約あり,一部制約あり,一部制約あり
2020-03-16,医療法人社団増田厚生会清川遠寿病院,http://kiyokawa-enjyu.com/,35.49,139.2734,停止,停止,一部制約あり,なし
2020-03-16,愛川北部病院,http://hokubu.or.jp/hp/,35.5303,139.3219,通常,通常,通常,通常
2020-03-16,社会医療法人ジャパンメディカルアライアンス　座間総合病院,https://zama.jinai.jp/,35.4942,139.4007,通常,通常,通常,通常
2020-03-16,医療法人社団昌栄会　相武台病院,https://www.smg-net.com/soubudai/,35.5059,139.4118,通常,通常,一部制約あり,通常
2020-03-16,医療法人興生会　相模台病院,https://www.sagamidai.com/,35.5069,139.4281,通常,通常,通常,通常
2020-03-16,医療法人社団一真会　座間厚生病院,http://www.zamaayase-ishikai.or.jp/publics/index/17/,35.4903,139.4193,通常,通常,一部制約あり,なし
2020-03-16,医療法人社団神愛会　オアシス湘南病院,http://www.shinnaikai-medical.or.jp/,35.4197,139.3915,一部制約あり,なし,一部制約あり,なし
2020-03-16,社会医療法人ジャパンメディカルアライアンス　海老名総合病院,http://ebina.jinai.jp/,35.4474,139.3856,通常,通常,通常,通常
2020-03-16,湘陽かしわ台病院,http://syokashi-hp.or.jp/,35.4643,139.4163,通常,停止,一部制約あり,一部制約あり
2020-03-16,医療法人社団葵会 ＡＯＩ七沢リハビリテーション病院,http://www.aoikai.jp/nanasawa-reha/,35.4479,139.292,一部制約あり,なし,通常,なし
2020-03-16,神奈川中央病院,https://kanagawachuo-hospital.com/,35.4912,139.3666,なし,なし,通常,なし
2020-03-16,厚木市立病院,https://www.atsugicity-hp.jp/,35.4489,139.3602,通常,通常,通常,通常
2020-03-16,医療法人弘徳会　愛光病院,http://www.aikou-hospital.or.jp/,35.4513,139.3565,通常,通常,通常,通常
2020-03-16,医療法人沖縄徳洲会　湘南厚木病院,https://www.shonan-atsugi.jp/,35.4327,139.3536,通常,通常,通常,通常
2020-03-16,神奈川リハビリテーション病院,https://www.kanariha-hp.kanagawa-rehab.or.jp/,35.4402,139.2962,通常,なし,通常,なし
2020-03-16,仁厚会病院,http://www.jinkohkai.or.jp/medical.html,35.4407,139.3607,通常,通常,通常,通常
2020-03-16,相州病院,http://www.soushu.jp/,35.5061,139.3088,通常,なし,通常,なし
2020-03-16,神奈川県立足柄上病院,http://ashigarakami.kanagawa-pho.jp/,35.3459,139.1438,通常,なし,通常,通常
2020-03-16,医療法人藤誠会　佐藤病院,https://www.sato-hsp.jp/,35.3262,139.1534,通常,通常,通常,通常
2020-03-16,医療法人社団明芳会　　北小田原病院,http://www.ims.gr.jp/kitaodawara/,35.3308,139.0601,通常,通常,通常,なし
2020-03-16,大内病院,http://oouchi-hp.com/,35.3133,139.116,一部制約あり,一部制約あり,一部制約あり,一部制約あり
2020-03-16,独立行政法人　地域医療機能推進機構　湯河原病院,https://yugawara.jcho.go.jp/,35.1444,139.0785,通常,通常,通常,通常
2020-03-16,湯河原胃腸病院,https://yugawara-icho.or.jp/,35.1435,139.1041,通常,通常,通常,通常
2020-03-16,一般財団法人生活保健協会　湯河原中央温泉病院,http://www.yugawara-hp.com/,35.1513,139.112,通常,なし,通常,なし
2020-03-16,特定医療法人社団研精会　箱根リハビリテーション病院,https://www.kensei-hakone.com/,35.265,139.0178,通常,なし,通常,なし
2020-03-16,医療法人邦友会　小田原循環器病院,http://ojh.or.jp/,35.2883,139.1762,通常,通常,通常,通常
2020-03-16,医療法人同愛会　小澤病院,https://www.ozawa-hospital.com/,35.2519,139.1589,通常,通常,通常,通常
2020-03-16,特定医療法人清輝会　国府津病院,http://www.seikikai.or.jp/,35.2835,139.1985,通常,通常,通常,なし
2020-03-16,公益財団法人積善会　曽我病院,https://www.soga-hp.com/,35.303,139.1812,通常,通常,通常,通常
2020-03-16,医療法人小林病院,http://www.kobayashihp.or.jp/,35.2536,139.1587,通常,通常,通常,通常
2020-03-16,医療法人尽誠会　山近記念総合病院,https://www.yamachika-hp.jp/,35.2767,139.2037,通常,通常,通常,通常
2020-03-16,小田原市立病院,http://www.city.odawara.kanagawa.jp/hospital/,35.2678,139.1515,通常,なし,通常,通常
2020-03-16,医療法人社団三暉会　永井病院,http://www.nagai.or.jp/,35.2781,139.1816,通常,通常,通常,通常
2020-03-16,太陽の門,https://kazamatsurinomori.or.jp/,35.2489,139.1315,通常,通常,一部制約あり,なし
2020-03-16,独立行政法人国立病院機構箱根病院,https://hakone.hosp.go.jp/,35.2475,139.1288,通常,通常,通常,通常
2020-03-16,医療法人社団帰陽会　丹羽病院,http://www.kiyoukai.jp/niwahosp/,35.261,139.1516,通常,通常,通常,通常
2020-03-16,西湘病院,http://www.seishou.or.jp/,35.2649,139.1601,通常,通常,通常,通常
2020-03-16,三浦市立病院,http://www.city.miura.kanagawa.jp/byouin/,35.1448,139.6276,通常,通常,通常,通常
2020-03-16,医療法人社団則天会　逗子病院,http://www.zushi.jp/,35.2974,139.5955,通常,通常,通常,なし
2020-03-16,医療法人沖縄徳洲会　湘南鎌倉総合病院,https://www.shonankamakura.or.jp/,35.3455,139.5151,通常,通常,通常,通常
2020-03-16,医療法人湘和会　湘南記念病院,http://www.syonankinenhp.or.jp/,35.3295,139.5172,通常,通常,通常,通常
2020-03-16,一般財団法人　鎌倉病院,https://kamakurahospital.or.jp/,35.3154,139.5347,通常,通常,通常,通常
2020-03-16,鎌倉ヒロ病院,http://www.kamakurahilo.jp/,35.313,139.5516,通常,通常,通常,通常
2020-03-16,医療法人養生院　清川病院,http://www.kiyokawa-hp.or.jp/,35.3213,139.5542,通常,通常,通常,通常
2020-03-16,小さき花の園,https://www.chiisaki.com/,35.3081,139.5009,通常,なし,一部制約あり,なし
2020-03-16,鎌倉リハビリテーション聖テレジア病院,http://www.st-therese-hp.jp/,35.3081,139.5009,一部制約あり,なし,一部制約あり,なし
2020-03-16,鈴木病院,https://www.suzuki-hp.ne.jp/,35.3071,139.5014,通常,通常,通常,通常
2020-03-16,メンタルホスピタルかまくら山,https://mumingroup.jp/kamakurayama/,35.3176,139.5243,通常,なし,通常,なし
2020-03-16,医療法人大樹会　ふれあい鎌倉ホスピタル,https://www.fureai-g.or.jp/kamakura-hp/,35.3179,139.5488,通常,通常,通常,通常
2020-03-16,医療法人財団額田記念会額田記念病院,http://nukada.info/,35.3121,139.5589,通常,通常,通常,通常
2020-03-16,大船中央病院,https://www.ofunachuohp.net/,35.3518,139.5378,通常,通常,一部制約あり,通常
2020-03-16,医療法人社団三井会　伊勢原日向病院,https://i-hp.net/,35.4302,139.2915,通常,一部制約あり,通常,なし
2020-03-16,東海大学医学部付属病院,https://www.fuzoku-hosp.tokai.ac.jp/,35.4068,139.3152,通常,通常,通常,通常
2020-03-16,秦野厚生病院,http://www.hatanokousei.jp/,35.3701,139.272,通常,なし,通常,なし
2020-03-16,みくるべ病院,http://www.bmk.or.jp/mikurube/,35.4043,139.1571,通常,通常,通常,通常
2020-03-16,医療法人杏林会　八木病院,https://kyourinkai-yagi.com/,35.3725,139.2263,通常,通常,通常,通常
2020-03-16,医療法人丹沢病院,https://www.tanzawahp.or.jp/,35.3908,139.1829,通常,通常,通常,通常
2020-03-16,医療法人社団仁輪会　くず葉台病院,http://www.kuzuhadai.com/,35.3811,139.2259,通常,通常,通常,通常
2020-03-16,医療法人社団三喜会　鶴巻温泉病院,http://www.sankikai.or.jp/tsurumaki/,35.3829,139.2797,一部制約あり,なし,通常,なし
2020-03-16,秦野赤十字病院,http://hadano-jrc.jp/,35.3608,139.2294,通常,なし,通常,通常
2020-03-16,秦野病院,http://www.hatanohp.or.jp/,35.3857,139.1943,通常,通常,通常,なし
2020-03-16,独立行政法人国立病院機構神奈川病院,http://kanagawa-hosp.jp/,35.3867,139.2301,通常,通常,通常,通常
2020-03-16,東海大学大磯病院,https://www.tokai.ac.jp/oisohosp/,35.311,139.2751,通常,通常,通常,通常
2020-03-16,平塚市民病院,https://www.hiratsuka-city-hospital.jp/,35.3366,139.3253,通常,通常,通常,通常
2020-03-16,社会福祉法人 恩賜財団済生会支部 神奈川県済生会湘南平塚病院,https://www.hiratsuka.saiseikai.or.jp/,35.3328,139.3397,通常,通常,通常,通常
2020-03-16,医療法人研水会　高根台病院,http://www.kensuikai.or.jp/takanedai/,35.3279,139.3106,通常,なし,通常,なし
2020-03-16,ふれあい平塚ホスピタル,http://www.fureai-g.or.jp/fhh/,35.3195,139.3527,通常,通常,通常,なし
2020-03-16,国家公務員共済組合　連合会平塚共済病院,https://www.kkr.hiratsuka.kanagawa.jp/,35.338,139.338,通常,通常,通常,通常
2020-03-16,医療法人社団水野会　平塚十全病院,http://sp.hiratsuka-juzen.com/,35.3338,139.3011,なし,なし,なし,なし
2020-03-16,医療法人研水会　平塚病院,http://www.kensuikai.or.jp/hiratuka/,35.3325,139.3033,通常,通常,通常,通常
2020-03-16,医療法人社団朋友会　けやきの森病院,https://www.keyakinomori.jp/,35.3851,139.3829,通常,通常,通常,通常
2020-03-16,宗教法人寒川神社　寒川病院,http://www.samukawabyouin.com/,35.3737,139.3816,通常,通常,通常,通常
2020-03-16,医療法人徳洲会　　茅ヶ崎徳洲会病院,https://www.chigasakitokushukai.jp/,35.331,139.4127,通常,通常,通常,通常
2020-03-16,茅ヶ崎市立病院,https://hosp.city.chigasaki.kanagawa.jp/,35.3402,139.4155,通常,通常,通常,通常
2020-03-16,湘南東部総合病院,https://www.fureai-g.or.jp/toubu/,35.3475,139.3923,通常,通常,通常,通常
2020-03-16,湘南さくら病院,https://www.fureai-g.or.jp/sakura/,35.3657,139.4112,通常,なし,通常,なし
2020-03-16,茅ヶ崎新北陵病院,https://www.fureai-g.or.jp/hokuryou/,35.3688,139.4127,通常,通常,通常,なし
2020-03-16,医療法人社団健育会　湘南慶育病院,https://keiiku.gr.jp/,35.3908,139.4313,通常,通常,通常,通常
